FID,the_geom,code,timestamp,air_pressure,air_temperature_avg,air_temperature_max,air_temperature_min,relative_humidity,precipitation,wind_speed,qc_flags
aws_1day.fid--7433afc2_184f1ef2752_82c,POINT (3.202 51.348),6418,2022-11-07T00:00:00,1006.39,13.3,14.89,11.41,84.79,2.15,9.05,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_82d,POINT (3.202 51.348),6418,2022-11-09T00:00:00,1007.54,12.3,14.45,10.63,82.35,2.2,7.7,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_82e,POINT (5.255 50.194),6472,2022-11-09T00:00:00,978.59,10.62,12.67,6.98,80.75,0.09,5.56,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_82f,POINT (3.202 51.348),6418,2022-11-10T00:00:00,1021.56,11.96,14.18,10.15,86.1,0,7.33,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_830,POINT (3.202 51.348),6418,2022-11-19T00:00:00,1009.65,6.71,11.37,3.89,89.72,1.9,5.11,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_831,POINT (5.255 50.194),6472,2022-11-10T00:00:00,991.83,7.93,11.42,4.97,88.74,0,3.49,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_832,POINT (5.255 50.194),6472,2022-11-14T00:00:00,977.53,5.48,10.55,0.19,84.07,0.51,2.67,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_833,POINT (3.202 51.348),6418,2022-11-14T00:00:00,1008.78,6.6,10.02,4.05,95.23,0,4.51,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_834,POINT (3.202 51.348),6418,2022-11-15T00:00:00,999.97,11.29,12.86,9.3,89.73,0.12,7.6,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_835,POINT (5.255 50.194),6472,2022-11-15T00:00:00,971.28,10.42,12.08,7.02,87.47,2.99,4.52,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_836,POINT (3.202 51.348),6418,2022-11-12T00:00:00,1027.58,9.75,13.33,7.64,91.37,0,3.04,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_837,POINT (5.255 50.194),6472,2022-11-12T00:00:00,995.28,9.38,16.19,3.44,75.71,0,1.93,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_838,POINT (3.202 51.348),6418,2022-11-11T00:00:00,1027.44,10.42,12.6,8.62,88.51,0,7.05,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_839,POINT (5.255 50.194),6472,2022-11-11T00:00:00,996.58,8.44,13.09,5.04,82.41,0,2.43,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_83a,POINT (5.255 50.194),6472,2022-11-13T00:00:00,986.52,10.19,16.31,5.73,59.34,0,2.32,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_83b,POINT (3.202 51.348),6418,2022-11-13T00:00:00,1019.48,9.92,11.86,8.05,92.81,0,1.85,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_83c,POINT (5.255 50.194),6472,2022-11-17T00:00:00,957.81,9.17,10.49,7.57,85.3,13.34,6.24,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_83d,POINT (3.202 51.348),6418,2022-11-17T00:00:00,983.73,10.97,12.61,9.41,84.61,1.34,9.17,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_83e,POINT (3.202 51.348),6418,2022-11-18T00:00:00,999.58,9.97,11.7,8.6,87.4,6.15,5.42,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_83f,POINT (5.255 50.194),6472,2022-11-18T00:00:00,969.23,7.43,8.84,5.89,90.03,0.48,3.45,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_840,POINT (3.202 51.348),6418,2022-11-16T00:00:00,992.47,10.55,12.02,8.66,86.76,2.51,7.69,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_841,POINT (5.255 50.194),6472,2022-11-16T00:00:00,964.47,9.29,10.72,7.04,87.9,7.64,5.3,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_842,POINT (3.202 51.348),6418,2022-11-20T00:00:00,1006.63,7.57,10.81,3.66,86.46,1.56,6.74,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_843,POINT (5.255 50.194),6472,2022-11-19T00:00:00,975.89,6.28,8.33,4.91,96.32,6.94,2.65,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_844,POINT (5.255 50.194),6472,2022-11-21T00:00:00,966.4,5.52,6.99,1.96,88.7,1.61,4.66,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_845,POINT (3.202 51.348),6418,2022-11-21T00:00:00,996.02,7.87,9.58,5.81,85.29,0.22,6.88,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_846,POINT (5.255 50.194),6472,2022-11-20T00:00:00,975.25,5.36,6.83,3.53,95.29,2.28,4.24,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_847,POINT (3.202 51.348),6418,2022-11-22T00:00:00,989.21,7.81,9.84,5.72,87.58,0.03,8.19,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_848,POINT (5.255 50.194),6472,2022-11-22T00:00:00,961.39,5.64,7.17,3.73,88.53,0.28,6.57,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_849,POINT (3.202 51.348),6418,2022-11-23T00:00:00,994.53,8.77,10.21,6.28,88.57,1.46,7.83,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_84a,POINT (5.255 50.194),6472,2022-12-02T00:00:00,986.09,1.5,3.35,0.65,93.77,1.23,3.79,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_84b,POINT (5.255 50.194),6472,2022-11-23T00:00:00,966.32,6.69,8.4,5.37,86.21,5.22,5.5,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_84c,POINT (5.255 50.194),6472,2022-11-27T00:00:00,984.42,6.12,7.46,4.29,77.59,0.5,4.44,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_84d,POINT (3.202 51.348),6418,2022-11-27T00:00:00,1013.71,7.61,9.11,6.95,92.17,3.48,8.17,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_84e,POINT (5.255 50.194),6472,2022-11-28T00:00:00,977.69,6.67,7.77,5.78,92.4,1.91,2.67,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_84f,POINT (3.202 51.348),6418,2022-11-28T00:00:00,1009.22,9.02,10.26,6.82,96.03,0.72,3.93,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_850,POINT (3.202 51.348),6418,2022-11-25T00:00:00,1015.11,9.68,12.27,7.45,83.78,0,5.31,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_851,POINT (5.255 50.194),6472,2022-11-25T00:00:00,984.02,7.28,9.85,4,88.62,2.24,3.58,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_852,POINT (3.202 51.348),6418,2022-11-24T00:00:00,1005.35,9.65,11.61,7.44,85.13,6.52,7.59,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_853,POINT (5.255 50.194),6472,2022-11-24T00:00:00,976.74,7.48,9,6.35,84.39,1.73,5.37,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_854,POINT (3.202 51.348),6418,2022-11-26T00:00:00,1024.71,8.66,11.43,7.11,88.63,0.15,6.56,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_855,POINT (5.255 50.194),6472,2022-11-26T00:00:00,994.26,4.92,7.54,2.41,95.8,0,2.93,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_856,POINT (3.202 51.348),6418,2022-11-30T00:00:00,1023.9,6.91,9.23,4.57,96.48,0.24,2.04,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_857,POINT (5.255 50.194),6472,2022-11-30T00:00:00,988.99,4.94,6.26,4.17,96.27,0.2,2.37,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_858,POINT (5.255 50.194),6472,2022-12-01T00:00:00,990.35,4.06,4.67,3.4,94.81,0.03,3.55,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_859,POINT (3.202 51.348),6418,2022-12-01T00:00:00,1026.56,7.17,8.28,6.25,81.23,0.03,4.47,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_85a,POINT (3.202 51.348),6418,2022-11-29T00:00:00,1018.06,5.75,8.09,3.6,96.96,0.03,2.66,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_85b,POINT (5.255 50.194),6472,2022-11-29T00:00:00,984.51,4.09,5.45,2.16,99.85,0,1.33,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_85c,POINT (3.202 51.348),6418,2022-12-03T00:00:00,1018.72,3.01,3.51,2.39,81.3,0.24,7.64,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_85d,POINT (3.202 51.348),6418,2022-12-02T00:00:00,1022.74,5.03,6.59,3.44,80.53,0.58,6.78,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_85e,POINT (5.255 50.194),6472,2022-12-04T00:00:00,979.77,0.22,0.74,-0.34,87.53,2.65,3.15,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_85f,POINT (3.202 51.348),6418,2022-12-04T00:00:00,1015.79,2.37,2.95,1.83,86.09,0.23,6.74,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_860,POINT (5.255 50.194),6472,2022-12-03T00:00:00,982.58,0.89,1.71,0.28,87.18,0,3.69,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_861,POINT (5.255 50.194),6472,2022-12-05T00:00:00,983.64,0.02,0.61,-0.47,98.68,5.45,1.31,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":false,""air_temperature_max"":false,""air_temperature_min"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
